,token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
14029,957130,84MBEL25,84MBEL25,,-1.000000,1,,BSE,1.000000
14030,956883,803SCL27,803SCL27,,-1.000000,1,,BSE,1.000000
14031,957197,78NABARD32,78NABARD32,,-1.000000,1,,BSE,1.000000
14032,957207,975UPPCL25,975UPPCL25,,-1.000000,1,,BSE,1.000000
14033,957468,842HDB28,842HDB28,,-1.000000,1,,BSE,1.000000
14034,957445,85ABHF27,85ABHF27,,-1.000000,1,,BSE,1.000000
14035,957223,825KMPL27,825KMPL27,,-1.000000,1,,BSE,1.000000
14036,957809,1015UPPC27,1015UPPC27,,-1.000000,1,,BSE,1.000000
14037,957542,885ABCL26,885ABCL26,,-1.000000,1,,BSE,1.000000
14038,957765,865ILFS28B,865ILFS28B,,-1.000000,1000,,BSE,1.000000
14039,957977,918MRHFL28,918MRHFL28,,-1.000000,1,,BSE,1.000000
14040,958172,940HDB99,940HDB99,,-1.000000,1,,BSE,1.000000
14041,958257,915HFSLPER,915HFSLPER,,-1.000000,1,,BSE,1.000000
14042,958017,871WTGL34,871WTGL34,,-1.000000,1,,BSE,1.000000
14043,958191,863REC28,863REC28,,-1.000000,1,,BSE,1.000000
14044,958312,905HDFCB28,905HDFCB28,,-1.000000,1,,BSE,1.000000
14045,958518,84IRFC29,84IRFC29,,-1.000000,1,,BSE,1.000000
14046,958397,856REC28,856REC28,,-1.000000,1,,BSE,1.000000
14047,958287,995AKCF25,995AKCF25,,-1.000000,10,,BSE,1.000000
14048,958692,830IRFC29,830IRFC29,,-1.000000,1,,BSE,1.000000
14049,958575,955SCPSL29,955SCPSL29,,-1.000000,1,,BSE,1.000000
14050,958687,825KMBL26,825KMBL26,,-1.000000,1,,BSE,1.000000
14051,958599,89922IGT29,89922IGT29,,-1.000000,1,,BSE,1.000000
14052,958806,809NLCIL29,809NLCIL29,,-1.000000,1,,BSE,1.000000
14053,958779,836NHAI29,836NHAI29,,-1.000000,1,,BSE,1.000000
14054,958807,792NHAI29,792NHAI29,,-1.000000,1,,BSE,1.000000
14055,958738,823IRFC29,823IRFC29,,-1.000000,1,,BSE,1.000000
14056,958834,885HFSL29,885HFSL29,,-1.000000,1,,BSE,1.000000
14057,959041,805HDFCB29,805HDFCB29,,-1.000000,1,,BSE,1.000000
14058,958995,842LTF29,842LTF29,,-1.000000,1,,BSE,1.000000
14059,959153,757NABAR35,757NABAR35,,-1.000000,1,,BSE,1.000000
14060,959313,714REC30,714REC30,,-1.000000,1,,BSE,1.000000
14061,959237,736NLCIL30,736NLCIL30,,-1.000000,1,,BSE,1.000000
14062,959288,713NHPCL30,713NHPCL30,,-1.000000,5,,BSE,1.000000
14063,959230,EARCL31120,EARCL31120,,-1.000000,10,,BSE,1.000000
14064,959353,77BHFL35,77BHFL35,,-1.000000,1,,BSE,1.000000
14065,959320,11MECL30,11MECL30,,-1.000000,1,,BSE,1.000000
14066,959325,775MMFS30,775MMFS30,,-1.000000,1,,BSE,1.000000
14067,959338,741PFCL30A,741PFCL30A,,-1.000000,1,,BSE,1.000000
14068,959516,675HUDCO30,675HUDCO30,,-1.000000,1,,BSE,1.000000
14069,959550,802IHFCL30,802IHFCL30,,-1.000000,2,,BSE,1.000000
14070,959502,779PFCL30,779PFCL30,,-1.000000,1,,BSE,1.000000
14071,959507,665NABAR35,665NABAR35,,-1.000000,1,,BSE,1.000000
14072,959863,757ABC35,757ABC35,,-1.000000,1,,BSE,1.000000
14073,959756,825BOBPER,825BOBPER,,-1.000000,1,,BSE,1.000000
14074,959690,611BPCL25,611BPCL25,,-1.000000,1,,BSE,1.000000
14075,959947,725REC30,725REC30,,-1.000000,1,,BSE,1.000000
14076,960026,624SBI30,624SBI30,,-1.000000,1,,BSE,1.000000
14077,960130,725PNB30A,725PNB30A,,-1.000000,1,,BSE,1.000000
14078,960149,81LTF31,81LTF31,,-1.000000,5,,BSE,1.000000
14079,960151,81LTF33,81LTF33,,-1.000000,5,,BSE,1.000000
14080,960422,942THFL31,942THFL31,,-1.000000,1,,BSE,1.000000
14081,960431,643NTPC31,643NTPC31,,-1.000000,1,,BSE,1.000000
14082,960175,735HDBFS30,735HDBFS30,,-1.000000,1,,BSE,1.000000
14083,960355,625ABCL25,625ABCL25,,-1.000000,1,,BSE,1.000000
14084,960495,1096MECL31,1096MECL31,,-1.000000,1,,BSE,1.000000
14085,960463,95SFL31,95SFL31,,-1.000000,1,,BSE,1.000000
14086,960482,686NHPC31,686NHPC31,,-1.000000,10,,BSE,1.000000
14087,960438,663REC31,663REC31,,-1.000000,1,,BSE,1.000000
14088,961847,875KPL34,875KPL34,,-1.000000,1,,BSE,1.000000
14089,961800,854PFCL28,854PFCL28,,-1.000000,1,,BSE,1.000000
14090,961851,900KPL29,900KPL29,,-1.000000,1,,BSE,1.000000
14091,940263,KFL150425,KFL150425,,-1.000000,1,,BSE,1.000000
14092,961891,855IIFCL34,855IIFCL34,,-1.000000,1,,BSE,1.000000
14093,961859,871HUDCO34,871HUDCO34,,-1.000000,1,,BSE,1.000000
14094,972507,967IDBI29,967IDBI29,,-1.000000,1,,BSE,1.000000
14095,940349,11EFSL35G,11EFSL35G,,-1.000000,1,,BSE,1.000000
14096,940351,11EFSL35H,11EFSL35H,,-1.000000,1,,BSE,1.000000
14097,972772,990IFCI32C,990IFCI32C,,-1.000000,4,,BSE,1.000000
14098,940383,ICLF160525,ICLF160525,,-1.000000,1,,BSE,1.000000
14099,940353,MMFL130525,MMFL130525,,-1.000000,1,,BSE,1.000000
14100,972731,93DVC27A,93DVC27A,,-1.000000,1,,BSE,1.000000
14101,972563,97IFCI30A,97IFCI30A,,-1.000000,1,,BSE,1.000000
14102,972584,IFCI32,IFCI32,,-1.000000,4,,BSE,1.000000
14103,940403,MFL190525A,MFL190525A,,-1.000000,1,,BSE,1.000000
14104,940387,925MFL28A,925MFL28A,,-1.000000,1,,BSE,1.000000
14105,972873,863NTPC29,863NTPC29,,-1.000000,1,,BSE,1.000000
14106,972848,826IIFC28A,826IIFC28A,,-1.000000,1,,BSE,1.000000
14107,948802,930ILFS38,930ILFS38,,-1.000000,100,,BSE,1.000000
14108,972832,975IFCI28,975IFCI28,,-1.000000,1,,BSE,1.000000
14109,972859,848IRFC28B,848IRFC28B,,-1.000000,1,,BSE,1.000000
14110,949342,955MML2063,955MML2063,,-1.000000,1,,BSE,1.000000
14111,973223,699IRFC41,699IRFC41,,-1.000000,1,,BSE,1.000000
14112,973188,1225AFI26,1225AFI26,,-1.000000,10,,BSE,1.000000
14113,973111,975HLF26,975HLF26,,-1.000000,1,,BSE,1.000000
14114,973038,925CIFPER,925CIFPER,,-1.000000,2,,BSE,1.000000
14115,950218,1008IOT28C,1008IOT28C,,-1.000000,10,,BSE,1.000000
14116,949563,854REC2028,854REC2028,,-1.000000,1,,BSE,1.000000
14117,950465,946PFCL26,946PFCL26,,-1.000000,1,,BSE,1.000000
14118,950471,894PFCL28,894PFCL28,,-1.000000,1,,BSE,1.000000
14119,973272,885PFL31,885PFL31,,-1.000000,1,,BSE,1.000000
14120,973271,727AFL31,727AFL31,,-1.000000,1,,BSE,1.000000
14121,973309,79WCL36,79WCL36,,-1.000000,1,,BSE,1.000000
14122,952364,12MFLS4,12MFLS4,,-1.000000,10,,BSE,1.000000
14123,950742,870PGCIL28,870PGCIL28,,-1.000000,1,,BSE,1.000000
14124,952525,1010AFS25,1010AFS25,,-1.000000,1,,BSE,1.000000
14125,950492,846PFCL28,846PFCL28,,-1.000000,1,,BSE,1.000000
14126,973276,635PFCL27,635PFCL27,,-1.000000,4,,BSE,1.000000
14127,973369,737IIL31,737IIL31,,-1.000000,1,,BSE,1.000000
14128,973424,752ICICI32,752ICICI32,,-1.000000,1,,BSE,1.000000
14129,973383,1170SML27,1170SML27,,-1.000000,1,,BSE,1.000000
14130,973405,13DBLIRP26,13DBLIRP26,,-1.000000,1,,BSE,1.000000
14131,952676,902IOT2028,902IOT2028,,-1.000000,10,,BSE,1.000000
14132,952810,1025SIBL25,1025SIBL25,,-1.000000,1,,BSE,1.000000
14133,952855,875MMFSL25,875MMFSL25,,-1.000000,1,,BSE,1.000000
14134,952791,711NHAI25,711NHAI25,,-1.000000,1,,BSE,1.000000
14135,953077,1945MGMR20,1945MGMR20,,-1.000000,1,,BSE,1.000000
14136,973445,HDBZC26,HDBZC26,,-1.000000,1,,BSE,1.000000
14137,973444,635HDB26,635HDB26,,-1.000000,1,,BSE,1.000000
14138,952914,890MMFSL25,890MMFSL25,,-1.000000,1,,BSE,1.000000
14139,952885,980ECL2025,980ECL2025,,-1.000000,1,,BSE,1.000000
14140,952894,925MRHFL25,925MRHFL25,,-1.000000,1,,BSE,1.000000
14141,973434,68EOPRE26,68EOPRE26,,-1.000000,1,,BSE,1.000000
14142,973450,672IGT26,672IGT26,,-1.000000,1,,BSE,1.000000
14143,953144,890YES25,890YES25,,-1.000000,1,,BSE,1.000000
14144,953271,891NSEPL27,891NSEPL27,,-1.000000,10,,BSE,1.000000
14145,973521,645ABCL26,645ABCL26,,-1.000000,1,,BSE,1.000000
14146,973511,610AFL29,610AFL29,,-1.000000,1,,BSE,1.000000
14147,953107,835HDFCB25,835HDFCB25,,-1.000000,1,,BSE,1.000000
14148,953180,862IDBI26,862IDBI26,,-1.000000,1,,BSE,1.000000
14149,973544,121MLST58,121MLST58,,-1.000000,1,,BSE,1.000000
14150,973541,1210MLST26,1210MLST26,,-1.000000,1,,BSE,1.000000
14151,953449,845SBI26A,845SBI26A,,-1.000000,1,,BSE,1.000000
14152,953428,840PGCI26A,840PGCI26A,,-1.000000,1,,BSE,1.000000
14153,973579,745MMFSL31,745MMFSL31,,-1.000000,1,,BSE,1.000000
14154,973572,710HDFCB31,710HDFCB31,,-1.000000,1,,BSE,1.000000
14155,973596,795BOBPER,795BOBPER,,-1.000000,1,,BSE,1.000000
14156,973666,692PFCL32,692PFCL32,,-1.000000,1,,BSE,1.000000
14157,953383,865PNB26,865PNB26,,-1.000000,1,,BSE,1.000000
14158,953460,890ILFSF26,890ILFSF26,,-1.000000,1000,,BSE,1.000000
14159,953518,10BUDPL36,10BUDPL36,,-1.000000,10,,BSE,1.000000
14160,973790,1216SFPL26,1216SFPL26,,-1.000000,1,,BSE,1.000000
14161,973695,1130UCL27,1130UCL27,,-1.000000,1,,BSE,1.000000
14162,973737,625MMFSL25,625MMFSL25,,-1.000000,1,,BSE,1.000000
14163,953677,965ECL26,965ECL26,,-1.000000,1,,BSE,1.000000
14164,953490,739NHAI31,739NHAI31,,-1.000000,1,,BSE,1.000000
14165,973757,765PDPL29,765PDPL29,,-1.000000,1,,BSE,1.000000
14166,953649,704IRFC26A,704IRFC26A,,-1.000000,1,,BSE,1.000000
14167,953682,865IIL26A,865IIL26A,,-1.000000,1,,BSE,1.000000
14168,953948,940AHFL26,940AHFL26,,-1.000000,1,,BSE,1.000000
14169,953833,9SCL26R,9SCL26R,,-1.000000,1,,BSE,1.000000
14170,953755,872LTF26,872LTF26,,-1.000000,1,,BSE,1.000000
14171,973844,717IIFCL32,717IIFCL32,,-1.000000,1,,BSE,1.000000
14172,973822,609HPCL27,609HPCL27,,-1.000000,1,,BSE,1.000000
14173,973868,715VMC27,715VMC27,,-1.000000,1,,BSE,1.000000
14174,973863,625AFL27,625AFL27,,-1.000000,1,,BSE,1.000000
14175,973876,97UPPCL29,97UPPCL29,,-1.000000,1,,BSE,1.000000
14176,973952,865JMFCS32,865JMFCS32,,-1.000000,1,,BSE,1.000000
14177,954588,865LTF31,865LTF31,,-1.000000,1,,BSE,1.000000
14178,973944,136259MM26,136259MM26,,-1.000000,1,,BSE,1.000000
14179,954394,EARCNIF26D,EARCNIF26D,,-1.000000,10,,BSE,1.000000
14180,973966,775JMFHL26,775JMFHL26,,-1.000000,1,,BSE,1.000000
14181,954226,88LTF26,88LTF26,,-1.000000,1,,BSE,1.000000
14182,954232,88LTF26A,88LTF26A,,-1.000000,1,,BSE,1.000000
14183,974063,8AHL2042,8AHL2042,,-1.000000,1,,BSE,1.000000
14184,954708,10BUDPL37,10BUDPL37,,-1.000000,10,,BSE,1.000000
14185,954723,813PGCIL28,813PGCIL28,,-1.000000,1,,BSE,1.000000
14186,954724,813PGCIL29,813PGCIL29,,-1.000000,1,,BSE,1.000000
14187,954721,813PGCIL26,813PGCIL26,,-1.000000,1,,BSE,1.000000
14188,973991,962APSB29,962APSB29,,-1.000000,1,,BSE,1.000000
14189,974037,875PNBPER,875PNBPER,,-1.000000,1,,BSE,1.000000
14190,973975,770BFL27,770BFL27,,-1.000000,1,,BSE,1.000000
14191,954925,925BCL26A,925BCL26A,,-1.000000,1,,BSE,1.000000
14192,974092,1116AFL27,1116AFL27,,-1.000000,1,,BSE,1.000000
14193,974065,1229AFIP25,1229AFIP25,,-1.000000,1,,BSE,1.000000
14194,954991,PREPLZC28,PREPLZC28,,-1.000000,10,,BSE,1.000000
14195,954796,840ICICI26,840ICICI26,,-1.000000,1,,BSE,1.000000
14196,974109,1224AIHF27,1224AIHF27,,-1.000000,1,,BSE,1.000000
14197,974079,1283CIFC26,1283CIFC26,,-1.000000,1,,BSE,1.000000
14198,954738,875ILFSF26,875ILFSF26,,-1.000000,1000,,BSE,1.000000
14199,974164,789BHFL32,789BHFL32,,-1.000000,1,,BSE,1.000000
14200,974166,874BOMPERP,874BOMPERP,,-1.000000,1,,BSE,1.000000
14201,955319,10SIDC26,10SIDC26,,-1.000000,1,,BSE,1.000000
14202,955331,850SFL26,850SFL26,,-1.000000,1,,BSE,1.000000
14203,974143,834AFLPER,834AFLPER,,-1.000000,1,,BSE,1.000000
14204,955089,759THDC26,759THDC26,,-1.000000,1,,BSE,1.000000
14205,974152,780HDFCB32,780HDFCB32,,-1.000000,1,,BSE,1.000000
14206,955610,718PFCL27,718PFCL27,,-1.000000,1,,BSE,1.000000
14207,955771,897UPPCL26,897UPPCL26,,-1.000000,1,,BSE,1.000000
14208,955625,1040PFL27,1040PFL27,,-1.000000,1,,BSE,1.000000
14209,955840,115PFLPERP,115PFLPERP,,-1.000000,1,,BSE,1.000000
14210,955784,76PFCL27,76PFCL27,,-1.000000,1,,BSE,1.000000
14211,974178,875YATL29,875YATL29,,-1.000000,1,,BSE,1.000000
14212,974217,1PRPL30,1PRPL30,,-1.000000,1,,BSE,1.000000
14213,974171,715PFCL27,715PFCL27,,-1.000000,1,,BSE,1.000000
14214,974167,742PFCL32,742PFCL32,,-1.000000,1,,BSE,1.000000
14215,974248,001HCCL26,001HCCL26,,-1.000000,1,,BSE,1.000000
14216,974246,001HCCL29,001HCCL29,,-1.000000,1,,BSE,1.000000
14217,956337,850MRHFL27,850MRHFL27,,-1.000000,1,,BSE,1.000000
14218,955992,1108HDFC27,1108HDFC27,,-1.000000,1,,BSE,1.000000
14219,956041,2EARC27,2EARC27,,-1.000000,1,,BSE,1.000000
14220,974290,10MDPL27,10MDPL27,,-1.000000,1,,BSE,1.000000
14221,956189,823ILFSL27,823ILFSL27,,-1.000000,1000,,BSE,1.000000
14222,974218,1PRPL30A,1PRPL30A,,-1.000000,1,,BSE,1.000000
14223,956752,82CFSL27,82CFSL27,,-1.000000,1,,BSE,1.000000
14224,956904,735NHPC26,735NHPC26,,-1.000000,1,,BSE,1.000000
14225,956927,808AFL27,808AFL27,,-1.000000,1,,BSE,1.000000
14226,956620,965ECL27,965ECL27,,-1.000000,10,,BSE,1.000000
14227,974324,HDBZC26A,HDBZC26A,,-1.000000,1,,BSE,1.000000
14228,974293,830SFL25,830SFL25,,-1.000000,1,,BSE,1.000000
14229,974349,ABANNIF26,ABANNIF26,,-1.000000,1,,BSE,1.000000
14230,974311,PCPL28,PCPL28,,-1.000000,1,,BSE,1.000000
14231,974441,UCLGSEC26,UCLGSEC26,,-1.000000,1,,BSE,1.000000
14232,957237,774PGCIL32,774PGCIL32,,-1.000000,1,,BSE,1.000000
14233,974497,765IRFC32,765IRFC32,,-1.000000,1,,BSE,1.000000
14234,974453,962APSB27A,962APSB27A,,-1.000000,1,,BSE,1.000000
14235,957225,762PFCL27,762PFCL27,,-1.000000,1,,BSE,1.000000
14236,974394,787MTNL32,787MTNL32,,-1.000000,1,,BSE,1.000000
14237,957381,845SFIL28,845SFIL28,,-1.000000,10,,BSE,1.000000
14238,956939,748NABAR32,748NABAR32,,-1.000000,1,,BSE,1.000000
14239,957549,89ABCL26A,89ABCL26A,,-1.000000,1,,BSE,1.000000
14240,957643,895ABCL26,895ABCL26,,-1.000000,1,,BSE,1.000000
14241,957640,910ABCL26B,910ABCL26B,,-1.000000,1,,BSE,1.000000
14242,957393,775NABAR33,775NABAR33,,-1.000000,1,,BSE,1.000000
14243,974580,1125ISFL29,1125ISFL29,,-1.000000,1,,BSE,1.000000
14244,974573,815CFSPER,815CFSPER,,-1.000000,1,,BSE,1.000000
14245,974570,780ABFRL26,780ABFRL26,,-1.000000,1,,BSE,1.000000
14246,974527,769REC33,769REC33,,-1.000000,1,,BSE,1.000000
14247,974588,909THFL33,909THFL33,,-1.000000,1,,BSE,1.000000
14248,957656,873YES28,873YES28,,-1.000000,1,,BSE,1.000000
14249,974598,759NHPCL36,759NHPCL36,,-1.000000,1,,BSE,1.000000
14250,974603,759NHPCL31,759NHPCL31,,-1.000000,1,,BSE,1.000000
14251,957727,865ILFS28,865ILFS28,,-1.000000,1000,,BSE,1.000000
14252,974612,910STL26,910STL26,,-1.000000,1,,BSE,1.000000
14253,957683,843SCL28A,843SCL28A,,-1.000000,1,,BSE,1.000000
14254,957746,9ILFSPER,9ILFSPER,,-1.000000,1,,BSE,1.000000
14255,957877,853MMFSL33,853MMFSL33,,-1.000000,1,,BSE,1.000000
14256,957790,785PFCL28,785PFCL28,,-1.000000,1,,BSE,1.000000
14257,958016,105JKBLPER,105JKBLPER,,-1.000000,1,,BSE,1.000000
14258,957905,890IFSL28,890IFSL28,,-1.000000,1000,,BSE,1.000000
14259,974627,PFLREPO26,PFLREPO26,,-1.000000,1,,BSE,1.000000
14260,974678,751IRFC26,751IRFC26,,-1.000000,1,,BSE,1.000000
14261,974666,777REC28,777REC28,,-1.000000,1,,BSE,1.000000
14262,958138,905HFSL28,905HFSL28,,-1.000000,1,,BSE,1.000000
14263,958393,867PFCL28,867PFCL28,,-1.000000,1,,BSE,1.000000
14264,958166,980SCL28,980SCL28,,-1.000000,1,,BSE,1.000000
14265,958349,911BFL33,911BFL33,,-1.000000,1,,BSE,1.000000
14266,974679,774IRFC38,774IRFC38,,-1.000000,1,,BSE,1.000000
14267,974703,775MTNL33,775MTNL33,,-1.000000,1,,BSE,1.000000
14268,974691,808BFL33,808BFL33,,-1.000000,1,,BSE,1.000000
14269,958612,9855IRT4A2,9855IRT4A2,,-1.000000,1,,BSE,1.000000
14270,958394,864PFCL33,864PFCL33,,-1.000000,1,,BSE,1.000000
14271,958542,91SCL29,91SCL29,,-1.000000,1,,BSE,1.000000
14272,958469,860ABL28,860ABL28,,-1.000000,1,,BSE,1.000000
14273,974704,9SVPL33,9SVPL33,,-1.000000,1,,BSE,1.000000
14274,974722,825BOB33,825BOB33,,-1.000000,1,,BSE,1.000000
14275,974752,960QN0326,960QN0326,,-1.000000,1,,BSE,1.000000
14276,974716,770PFCL33,770PFCL33,,-1.000000,1,,BSE,1.000000
14277,958831,1164MECL29,1164MECL29,,-1.000000,1,,BSE,1.000000
14278,958866,865ABCL29,865ABCL29,,-1.000000,1,,BSE,1.000000
14279,958696,898PFCL29,898PFCL29,,-1.000000,1,,BSE,1.000000
14280,958685,1083CIFPER,1083CIFPER,,-1.000000,2,,BSE,1.000000
14281,974763,960DIAL30,960DIAL30,,-1.000000,1,,BSE,1.000000
14282,974768,797KMPL26,797KMPL26,,-1.000000,1,,BSE,1.000000
14283,974778,748HUDCL26,748HUDCL26,,-1.000000,1,,BSE,1.000000
14284,974777,955NHFPL28,955NHFPL28,,-1.000000,1,,BSE,1.000000
14285,958913,87CFSL29,87CFSL29,,-1.000000,1,,BSE,1.000000
14286,958897,734PGCIL34,734PGCIL34,,-1.000000,1,,BSE,1.000000
14287,958892,899KFC25,899KFC25,,-1.000000,4,,BSE,1.000000
14288,958875,785IRFC34,785IRFC34,,-1.000000,1,,BSE,1.000000
14289,974818,875SF26,875SF26,,-1.000000,1,,BSE,1.000000
14290,974810,863KFL32,863KFL32,,-1.000000,1,,BSE,1.000000
14291,974812,863KFL33,863KFL33,,-1.000000,1,,BSE,1.000000
14292,974800,10MDL27,10MDL27,,-1.000000,1,,BSE,1.000000
14293,974850,9JMFCSL26,9JMFCSL26,,-1.000000,1,,BSE,1.000000
14294,958928,791HDFCB29,791HDFCB29,,-1.000000,1,,BSE,1.000000
14295,974862,723IRFC26,723IRFC26,,-1.000000,1,,BSE,1.000000
14296,958944,818REC34,818REC34,,-1.000000,1,,BSE,1.000000
14297,958982,829REC34,829REC34,,-1.000000,1,,BSE,1.000000
14298,959031,739AIAH29,739AIAH29,,-1.000000,1,,BSE,1.000000
14299,974857,1020JMFA26,1020JMFA26,,-1.000000,1,,BSE,1.000000
14300,974832,750NABAR26,750NABAR26,,-1.000000,1,,BSE,1.000000
14301,959192,738NHPC28,738NHPC28,,-1.000000,5,,BSE,1.000000
14302,959284,713NHPCL26,713NHPCL26,,-1.000000,5,,BSE,1.000000
14303,959285,713NHPCL27,713NHPCL27,,-1.000000,5,,BSE,1.000000
14304,959045,739AIAH29A,739AIAH29A,,-1.000000,1,,BSE,1.000000
14305,974870,891JMCSL26,891JMCSL26,,-1.000000,1,,BSE,1.000000
14306,974945,805KIDFL28,805KIDFL28,,-1.000000,1,,BSE,1.000000
14307,974900,775HDFCB33,775HDFCB33,,-1.000000,1,,BSE,1.000000
14308,974944,774PNB38,774PNB38,,-1.000000,1,,BSE,1.000000
14309,974953,849KIIFB27,849KIIFB27,,-1.000000,1,,BSE,1.000000
14310,974954,849KIIFB28,849KIIFB28,,-1.000000,1,,BSE,1.000000
14311,959286,713NHPCL28,713NHPCL28,,-1.000000,5,,BSE,1.000000
14312,959382,689NHPCL30,689NHPCL30,,-1.000000,5,,BSE,1.000000
14313,974966,1075MMF26,1075MMF26,,-1.000000,1,,BSE,1.000000
14314,959308,74HDFCB30,74HDFCB30,,-1.000000,1,,BSE,1.000000
14315,959321,708IRFC30,708IRFC30,,-1.000000,1,,BSE,1.000000
14316,974994,1048LFL25,1048LFL25,,-1.000000,1,,BSE,1.000000
14317,959681,698NHAI35,698NHAI35,,-1.000000,1,,BSE,1.000000
14318,959537,796REC30,796REC30,,-1.000000,1,,BSE,1.000000
14319,959484,774IREDA30,774IREDA30,,-1.000000,1,,BSE,1.000000
14320,975017,1075AUSB29,1075AUSB29,,-1.000000,1,,BSE,1.000000
14321,975015,995ICFL25B,995ICFL25B,,-1.000000,1,,BSE,1.000000
14322,975041,945HLFL33,945HLFL33,,-1.000000,1,,BSE,1.000000
14323,975050,1195NFL26,1195NFL26,,-1.000000,1,,BSE,1.000000
14324,959735,95MFL30,95MFL30,,-1.000000,1,,BSE,1.000000
14325,959762,795LTF25,795LTF25,,-1.000000,1,,BSE,1.000000
14326,959823,725PNB30,725PNB30,,-1.000000,1,,BSE,1.000000
14327,959701,17PED27,17PED27,,-1.000000,1,,BSE,1.000000
14328,975090,830GPL27,830GPL27,,-1.000000,1,,BSE,1.000000
14329,975117,1045EFL26,1045EFL26,,-1.000000,1,,BSE,1.000000
14330,975116,GHFRESET28,GHFRESET28,,-1.000000,1,,BSE,1.000000
14331,975088,105HFL27,105HFL27,,-1.000000,1,,BSE,1.000000
14332,959827,719THDC30,719THDC30,,-1.000000,1,,BSE,1.000000
14333,959974,774SBIPER,774SBIPER,,-1.000000,1,,BSE,1.000000
14334,959839,645NABAR31,645NABAR31,,-1.000000,1,,BSE,1.000000
14335,959942,725BFL30,725BFL30,,-1.000000,1,,BSE,1.000000
14336,975190,777REC26,777REC26,,-1.000000,1,,BSE,1.000000
14337,975152,770PGCIL33,770PGCIL33,,-1.000000,1,,BSE,1.000000
14338,975135,962DXX29A,962DXX29A,,-1.000000,1,,BSE,1.000000
14339,975150,1010CIFC26,1010CIFC26,,-1.000000,1,,BSE,1.000000
14340,960076,77KFC30,77KFC30,,-1.000000,5,,BSE,1.000000
14341,960070,77KFC26,77KFC26,,-1.000000,5,,BSE,1.000000
14342,960153,81LTF35,81LTF35,,-1.000000,5,,BSE,1.000000
14343,960136,550IOCL25,550IOCL25,,-1.000000,1,,BSE,1.000000
14344,940235,958NHFL28B,958NHFL28B,,-1.000000,1,,BSE,1.000000
14345,975207,875JMFSL25,875JMFSL25,,-1.000000,1,,BSE,1.000000
14346,975226,77PFCL33,77PFCL33,,-1.000000,1,,BSE,1.000000
14347,960221,7CFSL27,7CFSL27,,-1.000000,1,,BSE,1.000000
14348,960177,685IRFC40,685IRFC40,,-1.000000,1,,BSE,1.000000
14349,960159,680REC30,680REC30,,-1.000000,1,,BSE,1.000000
14350,960240,795LTF31,795LTF31,,-1.000000,5,,BSE,1.000000
14351,940277,KFL150425D,KFL150425D,,-1.000000,1,,BSE,1.000000
14352,940247,1050NHF30,1050NHF30,,-1.000000,1,,BSE,1.000000
14353,940347,1049EFS35F,1049EFS35F,,-1.000000,1,,BSE,1.000000
14354,940335,10EFSL28C,10EFSL28C,,-1.000000,1,,BSE,1.000000
14355,960361,EELGSEC25,EELGSEC25,,-1.000000,10,,BSE,1.000000
14356,960405,683HDFCB31,683HDFCB31,,-1.000000,1,,BSE,1.000000
14357,960312,69REC31A,69REC31A,,-1.000000,1,,BSE,1.000000
14358,960437,702REC36,702REC36,,-1.000000,1,,BSE,1.000000
14359,940407,MFL190525C,MFL190525C,,-1.000000,1,,BSE,1.000000
14360,940381,1225ICL28G,1225ICL28G,,-1.000000,1,,BSE,1.000000
14361,940357,10MMFL28A,10MMFL28A,,-1.000000,1,,BSE,1.000000
14362,940355,95MMFL27,95MMFL27,,-1.000000,1,,BSE,1.000000
14363,961707,IIFCLBDIS3,IIFCLBDIS3,,-1.000000,1,,BSE,1.000000
14364,961753,736IIFCL28,736IIFCL28,,-1.000000,1,,BSE,1.000000
14365,961770,702IIFCL28,702IIFCL28,,-1.000000,1,,BSE,1.000000
14366,960484,686NHPC33,686NHPC33,,-1.000000,10,,BSE,1.000000
14367,950220,1008IOT28E,1008IOT28E,,-1.000000,10,,BSE,1.000000
14368,950221,1008IOT28F,1008IOT28F,,-1.000000,10,,BSE,1.000000
14369,961895,880IIFCL29,880IIFCL29,,-1.000000,1,,BSE,1.000000
14370,946997,11SFL25,11SFL25,,-1.000000,1,,BSE,1.000000
14371,947841,875IFCI26,875IFCI26,,-1.000000,1,,BSE,1.000000
14372,961815,883HUDCO29,883HUDCO29,,-1.000000,1,,BSE,1.000000
14373,972599,934WBSE25A,934WBSE25A,,-1.000000,1,,BSE,1.000000
14374,952659,715NTPC25,715NTPC25,,-1.000000,1,,BSE,1.000000
14375,950736,793PGCIL26,793PGCIL26,,-1.000000,1,,BSE,1.000000
14376,950752,965PGCIL27,965PGCIL27,,-1.000000,1,,BSE,1.000000
14377,972577,IFCI39,IFCI39,,-1.000000,4,,BSE,1.000000
14378,972576,IFCI40,IFCI40,,-1.000000,4,,BSE,1.000000
14379,972607,998IFCI30,998IFCI30,,-1.000000,1,,BSE,1.000000
14380,952778,840PFCL25,840PFCL25,,-1.000000,1,,BSE,1.000000
14381,972746,936IIFC42,936IIFC42,,-1.000000,1,,BSE,1.000000
14382,972655,1075IFCI26,1075IFCI26,,-1.000000,10,,BSE,1.000000
14383,972773,990IFCI37D,990IFCI37D,,-1.000000,4,,BSE,1.000000
14384,972650,947IRFC31,947IRFC31,,-1.000000,1,,BSE,1.000000
